month/day,Anger,Disgust,Fear,Joy,Sadness,Surprise,Trust,Anticipation
2017-05-22,0.01510775383248167,0.0344367918240391,0.0713174850033326,0.13841368584758942,0.05332148411464119,0.18107087313930237,0.49455676516329705,0.011775161075316596
2017-05-23,0.019549763033175356,0.02646129541864139,0.0740521327014218,0.15323854660347552,0.03929699842022117,0.15699052132701422,0.5234992101105845,0.006911532385466035
2017-05-24,0.018051206483698654,0.018051206483698654,0.06281083072389022,0.11972738994289925,0.03757598084361761,0.19082703997052863,0.5483514459384785,0.004604899613188432
2017-05-25,0.024292845257903494,0.026123128119800332,0.07154742096505824,0.15091514143094842,0.04026622296173045,0.20232945091514143,0.47803660565723793,0.0064891846921797
2017-05-26,0.020655412115193644,0.0282025819265144,0.07765640516385303,0.1545183714001986,0.04329692154915591,0.15849056603773584,0.5012909632571996,0.015888778550148957
2017-05-27,0.020114412253183243,0.028603063295811037,0.07658239527588116,0.13397305775973428,0.052592729285846095,0.14965860859937258,0.5190994648459125,0.01937626868425909
2017-05-28,0.030061892130857647,0.027586206896551724,0.08930150309460655,0.11246684350132626,0.05605658709106985,0.15446507515473032,0.523607427055703,0.00645446507515473
2017-05-29,0.020743683107138918,0.039832285115303984,0.07867152157122366,0.11055941741145316,0.06090698444223767,0.1488469601677149,0.5308396778108794,0.009599470374048328
2017-05-30,0.022737405260811413,0.03288007133303611,0.0577351761034329,0.11413285777975925,0.05227374052608114,0.2050824788230049,0.5096968345965225,0.005461435577351761
2017-05-31,0.02628696604600219,0.02862690431146072,0.07159215373892264,0.13750871253609478,0.06068903714029673,0.2219456337747685,0.4464303494971622,0.006920242955292243
2017-06-01,0.03288522307321515,0.024047988859728992,0.08140967275453913,0.09469230357238498,0.04145466231053505,0.2703658079374431,0.44716405120239944,0.007980290289754164
2017-06-02,0.05924510272336359,0.027233635929288104,0.06247013855709508,0.11204013377926421,0.046703296703296704,0.18752986144290493,0.49713330148112755,0.007644529383659818
2017-06-03,0.05076726342710997,0.03248081841432225,0.11457800511508952,0.09283887468030691,0.05677749360613811,0.14552429667519182,0.5005115089514066,0.006521739130434782
2017-06-04,0.03002789993852556,0.030689932378115098,0.19463753723932473,0.07012815056509197,0.05707665389889819,0.11079585756844942,0.5028609258996548,0.003783042511940228
2017-06-05,0.02543978349120433,0.04481732070365359,0.14663058186738837,0.09916102841677943,0.060460081190798376,0.15182679296346413,0.46235453315290936,0.009309878213802436
2017-06-06,0.02275960170697013,0.026458036984352774,0.14139402560455192,0.10227596017069701,0.04793741109530583,0.17062588904694168,0.48029871977240396,0.008250355618776671
2017-06-07,0.021076057075533446,0.02303966487760178,0.07527163241261946,0.13535803115591047,0.03573766199764367,0.17515381594449536,0.5183924597460401,0.01597067679015578
2017-06-08,0.02046897266485296,0.016841559787537246,0.06762534006995725,0.10571317528177225,0.05039512890270761,0.20404197434900895,0.5047285917865009,0.03018525715766291
2017-06-09,0.01452073191203626,0.023082088299479605,0.06421017290582508,0.10894745677354373,0.041044149739801916,0.15947624643276817,0.5699177438307873,0.01880141010575793
2017-06-10,0.015530629853321829,0.02001725625539258,0.05332182916307161,0.12338222605694564,0.04624676445211389,0.15185504745470232,0.5544434857635893,0.035202761000862816
2017-06-11,0.01757894736842105,0.043263157894736844,0.082,0.12042105263157894,0.03684210526315789,0.1948421052631579,0.4902105263157895,0.014842105263157894
2017-06-12,0.017806815270304893,0.03010504739943633,0.08250064053292339,0.17524980784012298,0.07033051498847041,0.1682039456828081,0.4382526261849859,0.017550602100947988
2017-06-13,0.02444405224144017,0.027091422520296504,0.08612777973879279,0.14587010236498413,0.04632897987998588,0.14348746911401342,0.5194140487116131,0.007236145428873985
2017-06-14,0.020447609359104783,0.0237029501525941,0.09867751780264497,0.10111902339776195,0.03825025432349949,0.29593082400813836,0.4167853509664293,0.00508646998982706
2017-06-15,0.022822631913541003,0.02460267005721551,0.07565162110616656,0.09237126509853782,0.0413858868404323,0.19866497139224412,0.536681500317864,0.007819453273998729
2017-06-16,0.018956419777213213,0.017979284737150675,0.0533515731874145,0.1003843397824246,0.046251058562960065,0.20356980001302846,0.5392482574425119,0.020259266497296594
2017-06-17,0.02959830866807611,0.015124410473247682,0.09123434704830054,0.11936900308993333,0.080338266384778,0.18116766953976257,0.4675557001138396,0.015612294682062124
2017-06-18,0.02138157894736842,0.033717105263157895,0.07671522556390978,0.11983082706766918,0.07225093984962407,0.20864661654135339,0.4612312030075188,0.006226503759398496
2017-06-19,0.02099031216361679,0.024219590958019375,0.08207750269106566,0.09728202368137782,0.06902583423035522,0.22228202368137784,0.48022066738428415,0.0039020452099031216
2017-06-20,0.0375,0.0296875,0.065625,0.10546875,0.053125,0.14921875,0.55078125,0.00859375
2017-06-21,0.03106508875739645,0.02514792899408284,0.060650887573964495,0.10650887573964497,0.04881656804733728,0.12130177514792899,0.5887573964497042,0.01775147928994083
2017-06-23,0.04252400548696845,0.0205761316872428,0.05212620027434842,0.1111111111111111,0.039780521262002745,0.16872427983539096,0.5596707818930041,0.0054869684499314125
2017-06-24,0.03369672943508424,0.028245787908820614,0.06293359762140734,0.09861248761149653,0.04707631318136769,0.122398414271556,0.6005946481665014,0.006442021803766105
2017-06-25,0.042906574394463666,0.032525951557093424,0.06089965397923876,0.11764705882352941,0.05951557093425606,0.11141868512110727,0.5667820069204152,0.008304498269896194
2017-06-26,0.04674977738201247,0.027604630454140695,0.07168299198575245,0.10552092609082814,0.044968833481745324,0.11798753339269813,0.5779162956366874,0.007569011576135352
2017-06-27,0.0407035175879397,0.034170854271356785,0.0592964824120603,0.0964824120603015,0.05175879396984925,0.13819095477386933,0.5723618090452262,0.007035175879396985
2017-06-28,0.041425818882466284,0.04238921001926782,0.05202312138728324,0.09730250481695568,0.055876685934489405,0.128131021194605,0.575626204238921,0.0072254335260115606
2017-06-29,0.04902264970524356,0.0701210052745889,0.06267452683834937,0.09866583928017375,0.05429723859757989,0.13000310269934842,0.5286999689730065,0.006515668631709587
2017-06-30,0.04353338968723584,0.04649196956889264,0.0650887573964497,0.0989010989010989,0.049873203719357564,0.12637362637362637,0.5617075232459848,0.008030431107354184
2017-07-01,0.043549905838041435,0.041666666666666664,0.06544256120527307,0.09675141242937853,0.040725047080979286,0.11699623352165725,0.5861581920903954,0.008709981167608287
2017-07-02,0.04785478547854786,0.05968096809680968,0.06050605060506051,0.10478547854785479,0.04455445544554455,0.13861386138613863,0.5374037403740374,0.006600660066006601
2017-07-03,0.03070345899727944,0.03458997279440342,0.0575204041974349,0.116206762534007,0.04624951418577536,0.14924212980956084,0.5534395647104547,0.012048192771084338
2017-07-04,0.02551640340218712,0.0212636695018226,0.050425273390036454,0.17375455650060753,0.05285540704738761,0.15795868772782504,0.5078979343863913,0.010328068043742407
2017-07-05,0.03402489626556016,0.022406639004149378,0.054771784232365145,0.11950207468879669,0.038174273858921165,0.12697095435684647,0.5950207468879668,0.009128630705394191
2017-07-06,0.020385050962627407,0.044167610419026046,0.06908267270668177,0.11211778029445074,0.056625141562853906,0.16308040770101925,0.5198187995469988,0.014722536806342015
2017-07-07,0.04381290704558911,0.044997039668442866,0.05091770278271166,0.10953226761397276,0.04381290704558911,0.13321492007104796,0.5630550621669627,0.010657193605683837
2017-07-08,0.01829924650161464,0.04090419806243272,0.05166846071044134,0.12917115177610333,0.05597416576964478,0.17653390742734124,0.5199138858988159,0.007534983853606028
2017-07-09,0.039569727237802534,0.028812908182865925,0.058778332693046484,0.12063004225893201,0.039953899346907414,0.1352285824049174,0.57164809834806,0.005378409527468306
2017-07-10,0.03298689561680976,0.030727519204699502,0.05648441030275644,0.09444193402620876,0.05015815634884772,0.14369633981021238,0.5856303660189788,0.00587437867148667
2017-07-11,0.03242924528301887,0.024174528301886794,0.052476415094339625,0.10377358490566038,0.055424528301886794,0.1474056603773585,0.5725235849056604,0.01179245283018868
2017-07-12,0.029024536205864752,0.028426092160383006,0.04967085577498504,0.10951526032315978,0.06283662477558348,0.14422501496110113,0.5643327348892878,0.011968880909634948
2017-07-13,0.03626943005181347,0.03005181347150259,0.049740932642487044,0.12020725388601036,0.05077720207253886,0.1616580310880829,0.5378238341968912,0.013471502590673576
2017-07-14,0.01914580265095729,0.028718703976435934,0.05522827687776141,0.12444771723122239,0.050073637702503684,0.1480117820324006,0.5618556701030928,0.012518409425625921
2017-07-15,0.02498048399687744,0.02107728337236534,0.0507416081186573,0.12256049960967993,0.05308352849336456,0.16237314597970337,0.5542544886807181,0.01092896174863388
2017-07-16,0.03956398869600323,0.04238998788857489,0.04521598708114655,0.11990310859911182,0.05813484053290271,0.15542995559144127,0.5304804198627372,0.008881711748082357
2017-07-17,0.034858387799564274,0.02832244008714597,0.04139433551198257,0.12418300653594772,0.06535947712418301,0.0915032679738562,0.6078431372549019,0.006535947712418301
2017-07-18,0.038461538461538464,0.032224532224532226,0.059251559251559255,0.0990990990990991,0.05162855162855163,0.104989604989605,0.6105336105336105,0.0038115038115038116
2017-07-19,0.033426183844011144,0.038440111420612814,0.060724233983286906,0.0818941504178273,0.053481894150417826,0.11532033426183844,0.6105849582172702,0.006128133704735376
2017-07-20,0.02608695652173913,0.02705314009661836,0.04927536231884058,0.07149758454106281,0.033816425120772944,0.13526570048309178,0.6512077294685991,0.005797101449275362
2017-07-21,0.026204564666103127,0.027049873203719356,0.04311073541842773,0.10059171597633136,0.049873203719357564,0.15722738799661876,0.5874894336432798,0.0084530853761623
2017-07-22,0.03613445378151261,0.03557422969187675,0.054061624649859946,0.10700280112044817,0.0515406162464986,0.14201680672268907,0.5644257703081232,0.009243697478991597
2017-07-23,0.031014621178555603,0.03721754541426672,0.06734603455914931,0.09525919361984936,0.056712450155073105,0.11209570225963669,0.5910500664599025,0.00930438635356668
2017-07-24,0.03859964093357271,0.03291442250149611,0.07510472770795931,0.10442848593656492,0.04727707959305805,0.12746858168761221,0.5670257330939558,0.00718132854578097
2017-07-25,0.03377847604084839,0.04477611940298507,0.05917779523435454,0.08850484420005238,0.04922754647813564,0.12463995810421577,0.5920398009950248,0.007855459544383346
2017-07-26,0.05226480836236934,0.05381339527680991,0.06716995741385985,0.09601238869531553,0.042392566782810684,0.10743321718931476,0.5753000387146728,0.0056136275648470775
2017-07-27,0.04373047746541722,0.03302097278000892,0.07050423917893797,0.09326193663543061,0.05310129406514949,0.13208389112003568,0.5622489959839357,0.012048192771084338
2017-07-28,0.03959062752491247,0.035820091570158905,0.07002423915970914,0.11042283867492593,0.05709668731483975,0.11150013466199839,0.5669270131968759,0.008618367896579585
2017-07-29,0.046611237087427565,0.02872260015117158,0.06651549508692366,0.10959939531368103,0.05517762660619804,0.10657596371882086,0.5779793398841018,0.008818342151675485
2017-07-30,0.03729281767955801,0.04419889502762431,0.06975138121546962,0.09806629834254144,0.05593922651933702,0.08908839779005524,0.5925414364640884,0.013121546961325966
2017-07-31,0.031664964249233915,0.024514811031664963,0.05362614913176711,0.12512768130745658,0.059244126659857,0.17058222676200205,0.5311542390194075,0.0040858018386108275
2017-08-01,0.024427480916030534,0.020865139949109414,0.044783715012722644,0.10687022900763359,0.04020356234096692,0.15419847328244274,0.6010178117048346,0.007633587786259542
2017-08-02,0.030239099859353025,0.03234880450070324,0.06751054852320675,0.11884669479606189,0.04430379746835443,0.14978902953586498,0.5506329113924051,0.006329113924050633
2017-08-03,0.03337667967056784,0.035977459904638055,0.07368877329865627,0.10663198959687907,0.045513654096228866,0.14954486345903772,0.5439965322930213,0.011270047680970958
2017-08-04,0.02754237288135593,0.024717514124293787,0.04943502824858757,0.1271186440677966,0.05296610169491525,0.2076271186440678,0.5,0.01059322033898305
2017-08-05,0.018800358102059087,0.023276633840644583,0.04118173679498657,0.135183527305282,0.048343777976723366,0.1611459265890779,0.5622202327663384,0.009847806624888093
2017-08-06,0.02644003777148253,0.02644003777148253,0.04627006610009443,0.1369216241737488,0.05004721435316336,0.1680830972615675,0.5372993389990557,0.0084985835694051
2017-08-07,0.03618146395769552,0.03701642081825773,0.06596159198441413,0.10297801280267187,0.055107152797105485,0.1480656832730309,0.5482883384358475,0.0064013359309769
2017-08-08,0.03962264150943396,0.02169811320754717,0.08443396226415094,0.09150943396226414,0.06037735849056604,0.15330188679245282,0.5405660377358491,0.008490566037735849
2017-08-09,0.049408131755018014,0.025218733916623777,0.08543489449305199,0.09469891919711786,0.04632012352032939,0.11631497683993824,0.5784868759650026,0.004117344312918168
2017-08-10,0.03400954653937947,0.019689737470167064,0.057279236276849645,0.09128878281622911,0.0441527446300716,0.1473747016706444,0.597255369928401,0.008949880668257757
2017-08-11,0.05188679245283019,0.02358490566037736,0.07816711590296496,0.10512129380053908,0.03706199460916442,0.12398921832884097,0.5707547169811321,0.009433962264150943
2017-08-12,0.04780876494023904,0.06806108897742363,0.14741035856573706,0.07802124833997344,0.06108897742363878,0.09428950863213811,0.49767596281540505,0.005644090305444887
2017-08-13,0.04462151394422311,0.06454183266932272,0.13784860557768924,0.07569721115537849,0.05976095617529881,0.11075697211155379,0.500398406374502,0.006374501992031873
2017-08-14,0.04558495377749442,0.04972904048453937,0.09467644246094996,0.09148868345553077,0.05387312719158432,0.12336627350972267,0.5320369780044628,0.009244501115715651
2017-08-15,0.04418103448275862,0.060704022988505746,0.08117816091954023,0.08045977011494253,0.05064655172413793,0.13613505747126436,0.5405890804597702,0.00610632183908046
2017-08-16,0.04082636497786522,0.04918839153959666,0.07107722577471717,0.11018199704869651,0.06345302508607968,0.12174126906050173,0.5363994097393016,0.007132316773241515
2017-08-17,0.04324734446130501,0.048937784522003036,0.10091047040971168,0.09085735963581183,0.05671471927162367,0.1255690440060698,0.5275037936267072,0.00625948406676783
2017-08-18,0.0383125269048644,0.03572965992251399,0.1248385708136031,0.11149375807145932,0.04003443822643134,0.1274214377959535,0.5161429186396901,0.006026689625484288
2017-08-19,0.04563492063492063,0.034523809523809526,0.07817460317460317,0.10515873015873016,0.05238095238095238,0.14087301587301587,0.5353174603174603,0.007936507936507936
2017-08-20,0.03858267716535433,0.03307086614173228,0.08346456692913386,0.11023622047244094,0.06062992125984252,0.131496062992126,0.5346456692913386,0.007874015748031496
2017-08-21,0.04876462938881664,0.02600780234070221,0.07282184655396619,0.10793237971391417,0.056566970091027305,0.13849154746423928,0.540962288686606,0.008452535760728219
2017-08-22,0.0283436669619132,0.03808680248007086,0.08503100088573959,0.10628875110717449,0.054030115146147036,0.1328609388839681,0.5411868910540301,0.0141718334809566
2017-08-23,0.041353383458646614,0.03884711779448621,0.0797827903091061,0.10066833751044277,0.03968253968253968,0.12489557226399331,0.5685045948203843,0.006265664160401002
2017-08-24,0.04104951333051206,0.03639441388066018,0.05840033855268726,0.10198899703766398,0.0414727041895895,0.10283537875581887,0.6119339822259839,0.005924672027084215
2017-08-25,0.0367601246105919,0.04236760124610592,0.07071651090342679,0.10841121495327102,0.0426791277258567,0.13146417445482866,0.5604361370716511,0.0071651090342679125
2017-08-26,0.041692987997473153,0.06253948199620973,0.07454200884396715,0.1231838281743525,0.0410612760581175,0.147820593809223,0.4990524320909665,0.01010739102969046
2017-08-27,0.055444221776887105,0.03206412825651302,0.06212424849699399,0.11255845023380094,0.05043420173680695,0.11556446225784903,0.564128256513026,0.007682030728122912
2017-08-28,0.04136504653567735,0.02998965873836608,0.09513960703205791,0.08996897621509824,0.04860392967942089,0.13029989658738367,0.5553257497414684,0.009307135470527405
2017-08-29,0.029441624365482234,0.017258883248730966,0.06192893401015229,0.10152284263959391,0.050761421319796954,0.13705583756345177,0.5959390862944163,0.006091370558375634
2017-08-30,0.04243119266055046,0.028669724770642203,0.07282110091743119,0.11238532110091744,0.05217889908256881,0.11410550458715596,0.569954128440367,0.007454128440366973
2017-08-31,0.0330188679245283,0.026729559748427674,0.06289308176100629,0.1069182389937107,0.055031446540880505,0.11320754716981132,0.5927672955974843,0.009433962264150943
2017-09-01,0.03707684040838259,0.027404621171413217,0.051047823750671684,0.1461579795808705,0.05749596990865126,0.14562063406770553,0.5265986029016658,0.008597528210639442
2017-09-02,0.02265705458290422,0.016477857878475798,0.04325437693099897,0.15550978372811536,0.04531410916580844,0.164778578784758,0.544799176107106,0.007209062821833162
2017-09-03,0.035934868051656375,0.024705221785513758,0.06850084222346996,0.10836608646827625,0.04997192588433464,0.12408759124087591,0.5788882650196518,0.009545199326221224
2017-09-04,0.03896103896103896,0.030303030303030304,0.05887445887445888,0.12554112554112554,0.05281385281385281,0.1316017316017316,0.5506493506493506,0.011255411255411256
2017-09-05,0.04466384579219558,0.05453690644099671,0.076163610719323,0.10202162670427832,0.04842501175364363,0.1001410437235543,0.5590032910202163,0.015044663845792195
2017-09-06,0.0356718192627824,0.03032104637336504,0.06718192627824018,0.11712247324613555,0.03329369797859691,0.11355529131985731,0.5933412604042806,0.009512485136741973
2017-09-07,0.033582089552238806,0.026119402985074626,0.06436567164179105,0.12033582089552239,0.05037313432835821,0.13059701492537312,0.5699626865671642,0.0046641791044776115
2017-09-08,0.04909284951974386,0.013874066168623266,0.048025613660619,0.09071504802561366,0.0576307363927428,0.13874066168623267,0.5923159018143009,0.0096051227321238
2017-09-09,0.06272401433691756,0.03046594982078853,0.04838709677419355,0.11827956989247312,0.05913978494623656,0.13799283154121864,0.5304659498207885,0.012544802867383513
2017-09-10,0.027777777777777776,0.010416666666666666,0.04861111111111111,0.11805555555555555,0.04861111111111111,0.1423611111111111,0.5902777777777778,0.013888888888888888
2017-09-11,0.02064896755162242,0.0471976401179941,0.08259587020648967,0.10619469026548672,0.058997050147492625,0.13274336283185842,0.5457227138643068,0.0058997050147492625
2017-09-12,0.028846153846153848,0.021634615384615384,0.04567307692307692,0.14182692307692307,0.04447115384615385,0.16105769230769232,0.5480769230769231,0.008413461538461538
2017-09-13,0.034129692832764506,0.030716723549488054,0.05887372013651877,0.11604095563139932,0.060580204778156996,0.11092150170648464,0.5810580204778157,0.007679180887372013
2017-09-14,0.032164799421756415,0.028912179255511383,0.04878930249367546,0.10191543187567763,0.05059631369714492,0.11673292374412722,0.6114925912540657,0.0093964582580412
2017-09-15,0.04236955668889761,0.03295409964692036,0.07689289917614751,0.09807767752059632,0.0506080816006277,0.13103177716751668,0.5621812475480581,0.005884660651235779
2017-09-16,0.0425531914893617,0.025031289111389236,0.058823529411764705,0.10137672090112641,0.030037546933667083,0.14643304130162704,0.5844806007509387,0.011264080100125156
2017-09-17,0.039016115351993216,0.03477523324851569,0.07039864291772689,0.10517387616624257,0.043256997455470736,0.14249363867684478,0.5538592027141646,0.01102629346904156
2017-09-18,0.041979010494752625,0.0239880059970015,0.06746626686656672,0.09745127436281859,0.053973013493253376,0.15442278860569716,0.5517241379310345,0.008995502248875561
2017-09-19,0.043451652386780906,0.03610771113831089,0.07588739290085679,0.12423500611995104,0.042839657282741736,0.13219094247246022,0.5318237454100367,0.01346389228886169
2017-09-20,0.04335260115606936,0.03509496284062758,0.06028075970272502,0.0916597853014038,0.04706853839801817,0.11767134599504542,0.597440132122213,0.007431874483897605
2017-09-21,0.030176026823134954,0.03185247275775356,0.053646269907795474,0.10896898575020955,0.050293378038558254,0.11483654652137469,0.6043587594300084,0.00586756077116513
2017-09-22,0.04503367003367004,0.03198653198653199,0.07617845117845118,0.10143097643097643,0.054713804713804715,0.11826599326599327,0.555976430976431,0.016414141414141416
2017-09-23,0.05687654555830322,0.05059920106524634,0.059159216283051166,0.09301883203347917,0.04622408217614609,0.11413353623739776,0.575042800076089,0.0049457865702872365
2017-09-24,0.06589673913043478,0.05757472826086957,0.08288043478260869,0.08984375,0.04262907608695652,0.10292119565217392,0.5519701086956522,0.006283967391304348
2017-09-25,0.056343656343656345,0.05614385614385614,0.07992007992007992,0.0931068931068931,0.04415584415584416,0.11428571428571428,0.5494505494505495,0.006593406593406593
2017-09-26,0.07750720083791568,0.047394605917779525,0.066509557475779,0.10081173081958628,0.05996334118879288,0.11966483372610631,0.5221262110500131,0.006022518984027232
2017-09-27,0.03900102634279849,0.035921997947314405,0.05439616832021895,0.09408142319534725,0.07287033869312351,0.12418747861785837,0.5703044816968867,0.009237085186452275
2017-09-28,0.032832498608792435,0.0333889816360601,0.06065664997217585,0.12186978297161936,0.05008347245409015,0.1246521981079577,0.5709515859766278,0.005564830272676683
2017-09-29,0.035443037974683546,0.03860759493670886,0.06645569620253164,0.11962025316455696,0.05569620253164557,0.13987341772151898,0.5335443037974683,0.010759493670886076
2017-09-30,0.06527093596059114,0.06804187192118226,0.05172413793103448,0.08790024630541872,0.05957512315270936,0.09236453201970443,0.5686576354679803,0.00646551724137931
2017-10-01,0.061142857142857145,0.039142857142857146,0.072,0.09714285714285714,0.044,0.08914285714285715,0.5937142857142857,0.0037142857142857142
2017-10-02,0.05540540540540541,0.0472972972972973,0.13918918918918918,0.06689189189189189,0.09932432432432432,0.09932432432432432,0.4864864864864865,0.006081081081081081
2017-10-03,0.0529287226534933,0.05786873676781934,0.09456598447424136,0.10444601270289344,0.07127734650670431,0.08892025405786874,0.5271700776287932,0.0028228652081863093
2017-10-04,0.04533333333333334,0.04876190476190476,0.05904761904761905,0.1059047619047619,0.046857142857142854,0.1340952380952381,0.5531428571428572,0.006857142857142857
2017-10-05,0.03389830508474576,0.028913260219341975,0.06430707876370888,0.1106679960119641,0.0518444666001994,0.1650049850448654,0.5388833499501495,0.006480558325024925
2017-10-06,0.048994974874371856,0.035175879396984924,0.06909547738693467,0.09296482412060302,0.06407035175879397,0.12939698492462312,0.550251256281407,0.010050251256281407
2017-10-07,0.04344624447717231,0.025036818851251842,0.05265095729013255,0.11045655375552282,0.05228276877761414,0.12076583210603829,0.585419734904271,0.009941089837997054
2017-10-08,0.04938692098092643,0.04938692098092643,0.055858310626702996,0.11171662125340599,0.051771117166212535,0.11478201634877384,0.5609673024523161,0.006130790190735695
2017-10-09,0.05866547245857591,0.05150022391401702,0.05508284818629646,0.1244961934617107,0.04926108374384237,0.1258396775638155,0.5248544558889386,0.010300044782803403
2017-10-10,0.06055802155992391,0.04502219403931516,0.060875079264426125,0.1109701965757768,0.049778059606848446,0.10304375396322131,0.5634115409004439,0.0063411540900443885
2017-10-11,0.045307443365695796,0.030121981578292257,0.06746328105551407,0.1013193925815285,0.04829474732387354,0.1384117500622355,0.5583768981827234,0.010704505850136919
2017-10-12,0.044924651691782766,0.056297981234006256,0.06966164344611885,0.10264429911856696,0.048620983793005404,0.0949673016775661,0.5732158089280637,0.009667330110889964
2017-10-13,0.03782287822878229,0.03720787207872079,0.06365313653136531,0.1070110701107011,0.053198031980319804,0.11193111931119311,0.5839483394833949,0.0052275522755227555
2017-10-14,0.033928571428571426,0.025,0.06964285714285715,0.0994047619047619,0.05,0.12261904761904761,0.593452380952381,0.005952380952380952
2017-10-15,0.03927492447129909,0.038267875125881166,0.06042296072507553,0.12185297079556898,0.059415911379657606,0.1299093655589124,0.5417925478348439,0.00906344410876133
2017-10-16,0.03672456575682382,0.034739454094292806,0.04962779156327544,0.09925558312655088,0.05905707196029777,0.14044665012406948,0.5712158808933002,0.008933002481389578
2017-10-17,0.043789097408400354,0.035746201966041107,0.06344950848972297,0.10008936550491511,0.0420017873100983,0.13985701519213584,0.5701519213583557,0.004915102770330653
2017-10-18,0.05054151624548736,0.04828519855595668,0.05911552346570397,0.09408844765342961,0.048962093862815886,0.10717509025270758,0.578745487364621,0.013086642599277979
2017-10-19,0.03396372057120803,0.03473562331146276,0.06792744114241606,0.10652257815515245,0.04399845619451949,0.12813585488228482,0.5746815901196449,0.010034735623311463
2017-10-20,0.04492512479201331,0.044509151414309486,0.10607321131447588,0.10108153078202994,0.03951747088186356,0.14018302828618967,0.5166389351081531,0.007071547420965058
2017-10-21,0.04383886255924171,0.034063981042654026,0.06220379146919431,0.1039691943127962,0.04946682464454976,0.14958530805687204,0.5450236966824644,0.011848341232227487
2017-10-22,0.032305433186490456,0.0465002447381302,0.06754772393538913,0.10425844346549193,0.05286343612334802,0.13999021047479196,0.5511502692119432,0.0053842388644150755
2017-10-23,0.050724637681159424,0.061381074168797956,0.05839727195225917,0.08397271952259165,0.04305200341005968,0.0959079283887468,0.6027280477408354,0.0038363171355498722
2017-10-24,0.042385057471264365,0.031609195402298854,0.057830459770114945,0.12679597701149425,0.05890804597701149,0.13218390804597702,0.5448994252873564,0.005387931034482759
2017-10-25,0.02952755905511811,0.023228346456692913,0.07165354330708662,0.1251968503937008,0.046850393700787404,0.1437007874015748,0.5448818897637795,0.014960629921259842
2017-10-26,0.03287671232876712,0.0273972602739726,0.06917808219178082,0.12123287671232877,0.04657534246575343,0.1541095890410959,0.5390410958904109,0.009589041095890411
2017-10-27,0.033264033264033266,0.022453222453222454,0.053222453222453225,0.11683991683991685,0.04158004158004158,0.1471933471933472,0.5563409563409564,0.029106029106029108
2017-10-28,0.028101802757158005,0.019088016967126194,0.05514316012725345,0.12089077412513255,0.04878048780487805,0.17497348886532343,0.5275715800636267,0.02545068928950159
2017-10-29,0.03748231966053748,0.027227722772277228,0.09193776520509193,0.11421499292786422,0.05056577086280056,0.14886845827439887,0.5035360678925035,0.02616690240452617
2017-10-30,0.022643818849449205,0.01591187270501836,0.06119951040391677,0.11566707466340269,0.050489596083231336,0.16156670746634028,0.5535495716034272,0.018971848225214197
2017-10-31,0.03104895104895105,0.02013986013986014,0.08083916083916085,0.11692307692307692,0.057062937062937066,0.14713286713286713,0.5359440559440559,0.01090909090909091
