month/day,Anger,Disgust,Fear,Joy,Sadness,Surprise
2017-06-06,0.0398796087283672,0.043140205668422374,0.3115124153498871,0.19325307248557813,0.07511913719588663,0.3370955605718585
2017-06-07,0.052853598014888335,0.02729528535980149,0.2143920595533499,0.2421836228287841,0.09602977667493796,0.36724565756823824
2017-06-08,0.03530961791831357,0.026350461133069828,0.19710144927536233,0.25270092226613966,0.10408432147562582,0.3844532279314888
2017-06-09,0.031189710610932477,0.04260450160771704,0.2257234726688103,0.27154340836012864,0.06784565916398713,0.3610932475884244
2017-06-10,0.03406558420885068,0.034383954154727794,0.20534861509073543,0.2992677491244827,0.07863737663164597,0.3482967207895575
2017-06-11,0.03636702722864603,0.07720999627004849,0.21801566579634465,0.24673629242819844,0.06210369265199552,0.3595673256247669
2017-06-12,0.03297919433377601,0.051350154935812305,0.1945551128818061,0.3247011952191235,0.11155378486055777,0.2848605577689243
2017-06-13,0.04555350862502094,0.051415173337799366,0.21570926143024619,0.29459052085077875,0.07837883101658014,0.3143527047395746
2017-06-14,0.035282587389741916,0.03626265926167919,0.19242077752368508,0.18311009474028095,0.0537406076445606,0.49918327344005226
2017-06-15,0.04891640866873065,0.04198142414860681,0.23925696594427245,0.21089783281733746,0.06996904024767801,0.38897832817337463
2017-06-16,0.04521004098360656,0.02971311475409836,0.18417008196721313,0.24282786885245902,0.08286372950819672,0.41521516393442626
2017-06-17,0.052761493366244985,0.02437519284171552,0.201172477630361,0.25146559703795124,0.13051527306386917,0.3397099660598581
2017-06-18,0.03973372165591845,0.03806948200540878,0.163095485749948,0.2654462242562929,0.10359891824422716,0.3900561680882047
2017-06-19,0.04059994828032066,0.04422032583397983,0.21153348849237136,0.22213602275665892,0.12490302560124127,0.356607189035428
2017-06-20,0.08380681818181818,0.05113636363636364,0.18039772727272727,0.2599431818181818,0.09943181818181818,0.3252840909090909
2017-06-21,0.08595988538681948,0.05157593123209169,0.1833810888252149,0.23782234957020057,0.10315186246418338,0.33810888252148996
2017-06-23,0.09476309226932668,0.04488778054862843,0.1596009975062344,0.22443890274314215,0.08728179551122195,0.38902743142144636
2017-06-24,0.07861936720997123,0.052732502396931925,0.20613614573346117,0.2521572387344199,0.10162991371045062,0.3087248322147651
2017-06-25,0.11097099621689786,0.05674653215636822,0.18915510718789408,0.24337957124842372,0.10466582597730138,0.29508196721311475
2017-06-26,0.11384111384111384,0.05733005733005733,0.21621621621621623,0.2457002457002457,0.08927108927108927,0.27764127764127766
2017-06-27,0.11212121212121212,0.0696969696969697,0.17777777777777778,0.23232323232323232,0.09292929292929293,0.3151515151515151
2017-06-28,0.12039800995024875,0.08557213930348259,0.16019900497512438,0.21691542288557214,0.10049751243781095,0.3164179104477612
2017-06-29,0.11321873147599289,0.13752222880853587,0.15471250740960285,0.23295791345583877,0.1025489033787789,0.25903971547125076
2017-06-30,0.1185064935064935,0.08847402597402597,0.18506493506493507,0.237012987012987,0.09090909090909091,0.2800324675324675
2017-07-01,0.12001832340815392,0.07695831424644985,0.19651855245075583,0.23179111314704534,0.07146129180027486,0.3032524049473202
2017-07-02,0.10339506172839506,0.11625514403292181,0.17592592592592593,0.23353909465020575,0.07973251028806584,0.2911522633744856
2017-07-03,0.06628242074927954,0.07060518731988473,0.18155619596541786,0.26512968299711814,0.08573487031700289,0.33069164265129686
2017-07-04,0.05263157894736842,0.03866809881847476,0.13748657357679914,0.3651987110633727,0.10311493018259936,0.3029001074113856
2017-07-05,0.0903522205206738,0.039816232771822356,0.18223583460949463,0.2787136294027565,0.0888208269525268,0.32006125574272587
2017-07-06,0.04417670682730924,0.07630522088353414,0.20080321285140562,0.26907630522088355,0.08634538152610442,0.3232931726907631
2017-07-07,0.09567198177676538,0.07630979498861047,0.1674259681093394,0.2619589977220957,0.08086560364464693,0.31776765375854216
2017-07-08,0.053742802303262956,0.0690978886756238,0.1746641074856046,0.2802303262955854,0.08253358925143954,0.3397312859884837
2017-07-09,0.08634686346863468,0.05387453874538745,0.19114391143911438,0.27601476014760146,0.07084870848708487,0.32177121771217715
2017-07-10,0.08650519031141868,0.06314878892733564,0.1695501730103806,0.22664359861591696,0.0986159169550173,0.3555363321799308
2017-07-11,0.07840909090909091,0.04318181818181818,0.16704545454545455,0.23522727272727273,0.11136363636363636,0.36477272727272725
2017-07-12,0.06705202312138728,0.048554913294797684,0.15664739884393064,0.26416184971098267,0.11676300578034682,0.3468208092485549
2017-07-13,0.0825515947467167,0.0525328330206379,0.13883677298311445,0.2682926829268293,0.1125703564727955,0.3452157598499062
2017-07-14,0.05352112676056338,0.054929577464788736,0.1591549295774648,0.2802816901408451,0.09154929577464789,0.36056338028169016
2017-07-15,0.049204052098408106,0.049204052098408106,0.1649782923299566,0.2821997105643994,0.08683068017366136,0.3675832127351664
2017-07-16,0.08536585365853659,0.07240853658536585,0.1448170731707317,0.2461890243902439,0.11128048780487805,0.3399390243902439
2017-07-17,0.10628019323671498,0.04830917874396135,0.16908212560386474,0.2898550724637681,0.10628019323671498,0.28019323671497587
2017-07-18,0.09427374301675978,0.07332402234636871,0.20740223463687152,0.23044692737430167,0.11103351955307263,0.2835195530726257
2017-07-19,0.09273743016759776,0.09162011173184358,0.20893854748603352,0.2022346368715084,0.11173184357541899,0.2927374301675978
2017-07-20,0.06179775280898876,0.06367041198501873,0.24719101123595505,0.21722846441947566,0.09550561797752809,0.3146067415730337
2017-07-21,0.054817275747508304,0.054817275747508304,0.17275747508305647,0.2724252491694352,0.10631229235880399,0.3388704318936877
2017-07-22,0.08627238198589257,0.06673901247965273,0.17580032555615843,0.2311448724905046,0.09007053716766142,0.34997287032013025
2017-07-23,0.07903494176372712,0.07653910149750416,0.22961730449251247,0.22046589018302828,0.12479201331114809,0.26955074875207985
2017-07-24,0.08626560726447219,0.06696935300794551,0.20771850170261066,0.24801362088535756,0.09194097616345062,0.29909194097616343
2017-07-25,0.08846918489065607,0.09343936381709742,0.18588469184890655,0.21421471172962225,0.10834990059642147,0.3096421471172962
2017-07-26,0.12186115214180207,0.10745937961595273,0.20014771048744462,0.24372230428360414,0.07348596750369277,0.2533234859675037
2017-07-27,0.0851602023608769,0.06661045531197302,0.20741989881956155,0.23693086003372682,0.09780775716694773,0.306070826306914
2017-07-28,0.08873897249610795,0.07628437986507525,0.19823559937727037,0.24494032174364297,0.11728074727555786,0.2745199792423456
2017-07-29,0.10338069573738363,0.06320431161195493,0.18863302302792748,0.2513473787359138,0.11073003429691328,0.2827045565899069
2017-07-30,0.106353591160221,0.09668508287292818,0.19613259668508287,0.2292817679558011,0.11187845303867404,0.2596685082872928
2017-07-31,0.07822808671065033,0.04524033930254477,0.16305372290292178,0.25918944392082943,0.10084825636192271,0.353440150801131
2017-08-01,0.07871720116618076,0.03984450923226433,0.16132167152575316,0.25461613216715256,0.09912536443148688,0.3663751214771623
2017-08-02,0.06685236768802229,0.06267409470752089,0.181058495821727,0.2576601671309192,0.07520891364902507,0.3565459610027855
2017-08-03,0.07556270096463022,0.06430868167202572,0.1937299035369775,0.2532154340836013,0.07154340836012862,0.34163987138263663
2017-08-04,0.05721393034825871,0.03855721393034826,0.1480099502487562,0.2798507462686567,0.08208955223880597,0.39427860696517414
2017-08-05,0.07370184254606366,0.02847571189279732,0.1373534338358459,0.2897822445561139,0.08710217755443886,0.38358458961474035
2017-08-06,0.05226480836236934,0.04529616724738676,0.1445993031358885,0.29442508710801396,0.08536585365853659,0.3780487804878049
2017-08-07,0.08176795580110498,0.06353591160220995,0.1850828729281768,0.23701657458563535,0.09447513812154697,0.33812154696132596
2017-08-08,0.09691629955947137,0.04581497797356828,0.23083700440528634,0.21585903083700442,0.10837004405286343,0.3022026431718062
2017-08-09,0.12144955925563174,0.050930460333006855,0.22624877571008814,0.23016650342801176,0.08619000979431929,0.2850146914789422
2017-08-10,0.07934655775962661,0.051341890315052506,0.19136522753792298,0.23570595099183198,0.08401400233372229,0.35822637106184363
2017-08-11,0.1456953642384106,0.04900662251655629,0.23178807947019867,0.23841059602649006,0.045033112582781455,0.2900662251655629
2017-08-12,0.09405339805825243,0.11529126213592233,0.3300970873786408,0.18264563106796117,0.0891990291262136,0.1887135922330097
2017-08-13,0.07058823529411765,0.10735294117647058,0.31323529411764706,0.18235294117647058,0.09852941176470588,0.22794117647058823
2017-08-14,0.09395571514063435,0.09754637941352484,0.22142429682824655,0.2094554159186116,0.09156193895870736,0.28605625374027527
2017-08-15,0.0924775707384403,0.11663216011042098,0.2111801242236025,0.189095928226363,0.1007591442374051,0.2898550724637681
2017-08-16,0.09186471663619744,0.09323583180987204,0.18281535648994515,0.2340036563071298,0.11882998171846434,0.27925045703839124
2017-08-17,0.0929818311364446,0.09120057000356252,0.24403277520484504,0.20057000356252228,0.10473815461346633,0.26647666547915927
2017-08-18,0.08729540140296181,0.06235385814497272,0.2782540919719408,0.24084177708495713,0.07326578332034295,0.2579890880748246
2017-08-19,0.10065645514223195,0.06345733041575492,0.20423048869438365,0.23048869438366157,0.08825674690007294,0.31291028446389496
2017-08-20,0.08695652173913043,0.05217391304347826,0.1927536231884058,0.2492753623188406,0.12753623188405797,0.29130434782608694
2017-08-21,0.10026041666666667,0.057291666666666664,0.18489583333333334,0.25,0.09244791666666667,0.3151041666666667
2017-08-22,0.05460750853242321,0.06825938566552901,0.23378839590443687,0.24061433447098976,0.10409556313993173,0.2986348122866894
2017-08-23,0.08153846153846153,0.07461538461538461,0.24846153846153846,0.24,0.07615384615384616,0.2792307692307692
2017-08-24,0.11367521367521367,0.07008547008547009,0.19401709401709402,0.23931623931623933,0.09658119658119659,0.2863247863247863
2017-08-25,0.08470588235294117,0.07882352941176471,0.19411764705882353,0.24823529411764705,0.08941176470588236,0.30470588235294116
2017-08-26,0.07955801104972375,0.10165745856353592,0.1878453038674033,0.26298342541436465,0.06298342541436464,0.30497237569060776
2017-08-27,0.14165042235217673,0.06237816764132553,0.1806367771280052,0.2677063027940221,0.08771929824561403,0.2599090318388564
2017-08-28,0.10699588477366255,0.053497942386831275,0.2037037037037037,0.24074074074074073,0.08641975308641975,0.30864197530864196
2017-08-29,0.09129511677282377,0.04670912951167728,0.18471337579617833,0.2632696390658174,0.09129511677282377,0.3227176220806794
2017-08-30,0.10617551462621885,0.05742145178764897,0.21018418201516792,0.2524377031419285,0.08775731310942579,0.28602383531960995
2017-08-31,0.07961783439490445,0.06369426751592357,0.21337579617834396,0.25477707006369427,0.09554140127388536,0.2929936305732484
2017-09-01,0.09381237524950099,0.04790419161676647,0.1437125748502994,0.3143712574850299,0.0998003992015968,0.3003992015968064
2017-09-02,0.038461538461538464,0.027472527472527472,0.1391941391941392,0.3717948717948718,0.08241758241758242,0.34065934065934067
2017-09-03,0.10483042137718397,0.047276464542651594,0.21788283658787255,0.263103802672148,0.0750256937307297,0.2918807810894142
2017-09-04,0.09797297297297297,0.05912162162162162,0.17567567567567569,0.2922297297297297,0.09966216216216216,0.27533783783783783
2017-09-05,0.09651474530831099,0.09651474530831099,0.20822162645218945,0.2448614834673816,0.0902591599642538,0.26362823949955316
2017-09-06,0.09453302961275627,0.05694760820045558,0.24145785876993167,0.25626423690205014,0.06264236902050115,0.28815489749430523
2017-09-07,0.07692307692307693,0.0472027972027972,0.2097902097902098,0.27797202797202797,0.10314685314685315,0.28496503496503495
2017-09-08,0.13548387096774195,0.02795698924731183,0.17849462365591398,0.24731182795698925,0.1053763440860215,0.3053763440860215
2017-09-09,0.1291390728476821,0.052980132450331126,0.1490066225165563,0.25165562913907286,0.09933774834437085,0.31788079470198677
2017-09-10,0.07092198581560284,0.03546099290780142,0.1773049645390071,0.2978723404255319,0.1276595744680851,0.2907801418439716
2017-09-11,0.049689440993788817,0.09937888198757763,0.15527950310559005,0.2795031055900621,0.11180124223602485,0.30434782608695654
2017-09-12,0.07066381156316917,0.03640256959314775,0.14132762312633834,0.26552462526766596,0.09421841541755889,0.39186295503211993
2017-09-13,0.08852459016393442,0.05245901639344262,0.18032786885245902,0.25245901639344265,0.12950819672131147,0.2967213114754098
2017-09-14,0.09506531204644413,0.057329462989840346,0.1734397677793904,0.2474600870827286,0.1081277213352685,0.318577648766328
2017-09-15,0.10773899848254932,0.05538694992412747,0.22078907435508346,0.21547799696509864,0.09332321699544764,0.30728376327769347
2017-09-16,0.07804878048780488,0.026829268292682926,0.20243902439024392,0.24634146341463414,0.07804878048780488,0.36829268292682926
2017-09-17,0.08520900321543408,0.05466237942122187,0.18167202572347266,0.2733118971061093,0.0932475884244373,0.31189710610932475
2017-09-18,0.07714285714285714,0.045714285714285714,0.20857142857142857,0.24285714285714285,0.08571428571428572,0.34
2017-09-19,0.09229098805646037,0.05754614549402823,0.22041259500542887,0.2779587404994571,0.0781758957654723,0.2736156351791531
2017-09-20,0.10178710178710179,0.0707070707070707,0.18104118104118105,0.23465423465423466,0.10334110334110334,0.3084693084693085
2017-09-21,0.08780487804878048,0.06504065040650407,0.183739837398374,0.25853658536585367,0.08617886178861789,0.31869918699186994
2017-09-22,0.11565696302124312,0.057435090479937057,0.21007081038552322,0.2179386309992132,0.0975609756097561,0.3013375295043273
2017-09-23,0.13845596230518303,0.11127220007249003,0.17760057992026096,0.19862268938021022,0.09242479159115621,0.28162377673069955
2017-09-24,0.15762273901808785,0.11757105943152454,0.21640826873385013,0.208656330749354,0.07138242894056848,0.228359173126615
2017-09-25,0.14584154513204572,0.11470240441466299,0.20575482853764288,0.2085139929050059,0.07922743397713836,0.24595979503350412
2017-09-26,0.17494929006085191,0.0938133874239351,0.1810344827586207,0.20841784989858012,0.09533468559837728,0.24645030425963488
2017-09-27,0.09353970390309556,0.06998654104979811,0.1541049798115747,0.23082099596231495,0.1426648721399731,0.3088829071332436
2017-09-28,0.09946524064171124,0.05668449197860963,0.1786096256684492,0.2823529411764706,0.09197860962566845,0.2909090909090909
2017-09-29,0.08533653846153846,0.06610576923076923,0.17548076923076922,0.25961538461538464,0.0889423076923077,0.3245192307692308
2017-09-30,0.1606714628297362,0.13998800959232613,0.17086330935251798,0.20413669064748202,0.10761390887290168,0.21672661870503598
2017-10-01,0.1474147414741474,0.08030803080308031,0.2145214521452145,0.22882288228822883,0.10451045104510451,0.22442244224422442
2017-10-02,0.11696658097686376,0.08354755784061697,0.2827763496143959,0.15681233933161953,0.16580976863753213,0.19408740359897173
2017-10-03,0.11757105943152454,0.10852713178294573,0.2054263565891473,0.24289405684754523,0.11627906976744186,0.20930232558139536
2017-10-04,0.11319340329835083,0.09895052473763119,0.1634182908545727,0.2181409295352324,0.0937031484257871,0.31259370314842577
2017-10-05,0.07454545454545454,0.05454545454545454,0.1690909090909091,0.21727272727272728,0.09363636363636364,0.39090909090909093
2017-10-06,0.10326086956521739,0.07065217391304347,0.18478260869565216,0.18478260869565216,0.13043478260869565,0.32608695652173914
2017-10-07,0.11175616835994194,0.05079825834542816,0.1734397677793904,0.2597968069666183,0.11103047895500726,0.2931785195936139
2017-10-08,0.1121311475409836,0.09770491803278689,0.1678688524590164,0.2498360655737705,0.10229508196721311,0.2701639344262295
2017-10-09,0.1189873417721519,0.09789029535864979,0.17215189873417722,0.25654008438818565,0.07848101265822785,0.2759493670886076
2017-10-10,0.13925645872715817,0.0888468809073724,0.18147448015122875,0.23377441713925645,0.09199747952110901,0.2646502835538752
2017-10-11,0.11116435074269286,0.06420699568758984,0.19837086727359846,0.22807858169621467,0.08720651653090561,0.3109726880689986
2017-10-12,0.12244897959183673,0.10479867622724766,0.19801434087148373,0.23276337562051846,0.0888030888030888,0.2531715388858246
2017-10-13,0.10024009603841537,0.07563025210084033,0.1872749099639856,0.25990396158463386,0.10384153661464586,0.27310924369747897
2017-10-14,0.09645232815964523,0.050997782705099776,0.1984478935698448,0.24279379157427938,0.10753880266075388,0.30376940133037694
2017-10-15,0.09036144578313253,0.06827309236947791,0.18072289156626506,0.2570281124497992,0.11244979919678715,0.29116465863453816
2017-10-16,0.08682926829268292,0.07317073170731707,0.17073170731707318,0.2175609756097561,0.11219512195121951,0.33951219512195124
2017-10-17,0.10110450297366186,0.07476635514018691,0.17672047578589634,0.22939677145284623,0.08411214953271028,0.3338997451146984
2017-10-18,0.1280701754385965,0.10394736842105264,0.18903508771929825,0.218859649122807,0.09166666666666666,0.26842105263157895
2017-10-19,0.08738601823708207,0.07218844984802432,0.18617021276595744,0.24240121580547114,0.0790273556231003,0.33282674772036475
2017-10-20,0.09767441860465116,0.08139534883720931,0.2441860465116279,0.20775193798449612,0.07131782945736434,0.29767441860465116
2017-10-21,0.10792951541850221,0.05892070484581498,0.16629955947136563,0.2461453744493392,0.08700440528634361,0.33370044052863435
2017-10-22,0.07095553453169347,0.0946073793755913,0.18448438978240303,0.23178807947019867,0.09839167455061495,0.3197729422894986
2017-10-23,0.13379669852302345,0.14422241529105126,0.1989574283231972,0.1998262380538662,0.08861859252823631,0.23457862728062553
2017-10-24,0.08614748449345279,0.06064782908339077,0.1536871123363198,0.28049620951068227,0.10406616126809097,0.3149552033080634
2017-10-25,0.06507105459985041,0.0493642483171279,0.18922961854899029,0.2715033657442034,0.08900523560209424,0.33582647718773373
2017-10-26,0.07012987012987013,0.05714285714285714,0.17142857142857143,0.2701298701298701,0.08441558441558442,0.34675324675324676
2017-10-27,0.08699122106943336,0.04229848363926576,0.16839584996009577,0.27055067837190744,0.06783719074221868,0.363926576217079
2017-10-28,0.06406406406406406,0.04004004004004004,0.15715715715715717,0.24824824824824826,0.08708708708708708,0.4034034034034034
2017-10-29,0.08055009823182711,0.05108055009823183,0.22396856581532418,0.22134905042567124,0.08644400785854617,0.3366077275703995
2017-10-30,0.05219941348973607,0.029912023460410556,0.16950146627565982,0.25513196480938416,0.08563049853372434,0.40762463343108507
2017-10-31,0.06697341513292433,0.032719836400818,0.2254601226993865,0.2556237218813906,0.09202453987730061,0.32719836400818
2017-11-01,0.08328230251071647,0.05572565829761176,0.2504592774035517,0.2290263319044703,0.08511941212492345,0.2963870177587263
2017-11-02,0.07865168539325842,0.05917602996254682,0.2254681647940075,0.251685393258427,0.08464419475655431,0.300374531835206
2017-11-03,0.11723838471558837,0.08380373425966131,0.16587060356057318,0.22188449848024316,0.09639600521059488,0.3148067737733391
2017-11-04,0.08356545961002786,0.04317548746518106,0.15459610027855153,0.2381615598885794,0.08495821727019498,0.3955431754874652
2017-11-05,0.0984251968503937,0.04330708661417323,0.23622047244094488,0.2637795275590551,0.08661417322834646,0.27165354330708663
2017-11-06,0.09119010819165378,0.05409582689335394,0.26738794435857804,0.25193199381761977,0.06800618238021638,0.26738794435857804
2017-11-07,0.06685768863419293,0.05826170009551098,0.18624641833810887,0.26456542502387775,0.10983763132760267,0.3142311365807068
2017-11-08,0.06090808416389812,0.03765227021040975,0.1716500553709856,0.3078626799557032,0.12956810631229235,0.292358803986711
2017-11-09,0.06433823529411764,0.05514705882352941,0.18382352941176472,0.32536764705882354,0.0661764705882353,0.30514705882352944
2017-11-10,0.07142857142857142,0.031746031746031744,0.13756613756613756,0.3783068783068783,0.07936507936507936,0.30158730158730157
2017-11-11,0.10009442870632672,0.05760151085930123,0.14730878186968838,0.3050047214353163,0.08404154863078375,0.3059490084985836
2017-11-12,0.10619469026548672,0.041719342604298354,0.16434892541087232,0.3223767383059418,0.061946902654867256,0.3034134007585335
2017-11-13,0.07392996108949416,0.03696498054474708,0.1517509727626459,0.3560311284046693,0.06809338521400778,0.3132295719844358
2017-11-14,0.05673758865248227,0.04113475177304964,0.13191489361702127,0.34609929078014184,0.07092198581560284,0.35319148936170214
2017-11-15,0.09073107049608355,0.047650130548302874,0.1514360313315927,0.2950391644908616,0.12140992167101827,0.293733681462141
2017-11-16,0.11880261927034612,0.0617399438727783,0.15341440598690365,0.30963517305893357,0.08512628624883069,0.27128157156220767
2017-11-17,0.11889250814332247,0.0781758957654723,0.18729641693811075,0.30211726384364823,0.05618892508143322,0.25732899022801303
2017-11-18,0.1111111111111111,0.059722222222222225,0.175,0.3013888888888889,0.11666666666666667,0.2361111111111111
2017-11-19,0.1447178002894356,0.07670043415340087,0.16063675832127353,0.27134587554269174,0.09406657018813314,0.25253256150506515
2017-11-20,0.1194331983805668,0.06983805668016195,0.18724696356275303,0.30870445344129555,0.08704453441295547,0.22773279352226722
2017-11-21,0.06753812636165578,0.05228758169934641,0.17647058823529413,0.35076252723311546,0.06971677559912855,0.28322440087145967
2017-11-22,0.14683734939759036,0.06475903614457831,0.1378012048192771,0.3260542168674699,0.07680722891566265,0.2477409638554217
2017-11-23,0.07853403141361257,0.027923211169284468,0.08027923211169284,0.48342059336823734,0.0636998254799302,0.2661431064572426
2017-11-24,0.10392609699769054,0.06543494996150885,0.18167821401077752,0.3002309468822171,0.07159353348729793,0.27713625866050806
2017-11-25,0.08673469387755102,0.05612244897959184,0.2030612244897959,0.29183673469387755,0.08571428571428572,0.27653061224489794
2017-11-26,0.06990131578947369,0.060032894736842105,0.21217105263157895,0.31332236842105265,0.08388157894736842,0.26069078947368424
2017-11-27,0.10953177257525083,0.06354515050167224,0.15551839464882944,0.28678929765886285,0.07692307692307693,0.3076923076923077
2017-11-28,0.10402930402930403,0.0673992673992674,0.16996336996336997,0.304029304029304,0.07985347985347985,0.27472527472527475
2017-11-29,0.10547045951859957,0.07089715536105033,0.19343544857768052,0.2800875273522976,0.08358862144420132,0.26652078774617066
2017-11-30,0.08519900497512438,0.046019900497512436,0.19713930348258707,0.332089552238806,0.07151741293532338,0.26803482587064675
2017-12-01,0.06318504190844616,0.047066408768536426,0.18375241779497098,0.34300451321727915,0.08446163765312702,0.27852998065764023
2017-12-02,0.06411103767349637,0.04560475875743556,0.18506278916060806,0.32782551222736284,0.07666886979510905,0.3007270323859881
2017-12-03,0.07765023632680622,0.04659014179608373,0.21066846725185687,0.32680621201890614,0.074949358541526,0.26333558406482105
2017-12-04,0.05619146722164412,0.07284079084287201,0.20395421436004163,0.3152965660770031,0.07908428720083246,0.2726326742976067
2017-12-05,0.06165703275529865,0.07321772639691715,0.17533718689788053,0.35645472061657035,0.07321772639691715,0.26011560693641617
2017-12-06,0.07614942528735633,0.041666666666666664,0.16522988505747127,0.3850574712643678,0.07902298850574713,0.25287356321839083
2017-12-07,0.07863247863247863,0.018803418803418803,0.17094017094017094,0.31794871794871793,0.08376068376068375,0.3299145299145299
2017-12-08,0.06834170854271357,0.053266331658291456,0.1678391959798995,0.3236180904522613,0.0814070351758794,0.3055276381909548
2017-12-09,0.097119341563786,0.05761316872427984,0.16790123456790124,0.3292181069958848,0.07242798353909465,0.2757201646090535
2017-12-10,0.07671957671957672,0.05026455026455026,0.19047619047619047,0.30687830687830686,0.07671957671957672,0.29894179894179895
2017-12-11,0.10194174757281553,0.04854368932038835,0.20550161812297735,0.2977346278317152,0.08414239482200647,0.2621359223300971
2017-12-12,0.0617782909930716,0.08314087759815242,0.1789838337182448,0.2938799076212471,0.09237875288683603,0.28983833718244806
2017-12-13,0.06419939577039276,0.061933534743202415,0.15709969788519637,0.2892749244712991,0.13066465256797583,0.29682779456193353
2017-12-14,0.09491525423728814,0.04067796610169491,0.16779661016949152,0.33559322033898303,0.07966101694915254,0.28135593220338984
2017-12-15,0.06695464362850972,0.06695464362850972,0.16414686825053995,0.3650107991360691,0.05183585313174946,0.28509719222462204
2017-12-16,0.08478802992518704,0.05486284289276808,0.13216957605985039,0.41895261845386533,0.06733167082294264,0.24189526184538654
2017-12-17,0.06031746031746032,0.04126984126984127,0.14603174603174604,0.4126984126984127,0.08253968253968254,0.2571428571428571
2017-12-18,0.07419712070874862,0.05537098560354374,0.17386489479512734,0.2912513842746401,0.10963455149501661,0.2956810631229236
2017-12-19,0.06691449814126393,0.05390334572490706,0.11338289962825279,0.3940520446096654,0.055762081784386616,0.3159851301115242
2017-12-20,0.07883817427385892,0.04426002766251729,0.15629322268326418,0.3706777316735823,0.05255878284923928,0.29737206085753803
2017-12-21,0.08186195826645265,0.06581059390048154,0.15409309791332262,0.3547351524879615,0.05778491171749599,0.2857142857142857
2017-12-22,0.0705596107055961,0.0340632603406326,0.14841849148418493,0.3722627737226277,0.072992700729927,0.30170316301703165
